70x70
42,33
42,35
42,39
42,46
42,60
42,63
42,65
43,0
43,4
43,8
43,9
43,10
43,11
43,19
43,23
43,24
43,25
43,42
43,46
43,47
43,51
43,55
43,64
43,67
43,68
43,69
44,6
44,8
44,17
44,20
44,29
44,39
44,40
44,43
44,50
44,52
44,56
44,67
45,4
45,6
45,13
45,34
45,39
45,45
45,47
45,49
45,50
45,56
45,58
45,61
46,1
46,2
46,4
46,6
46,8
46,21
46,29
46,30
46,42
46,43
46,45
46,46
46,50
46,51
46,61
46,62
47,1
47,8
47,14
47,27
47,34
47,38
47,41
47,44
47,57
47,64
47,69
48,0
48,3
48,15
48,22
48,23
48,29
48,32
48,33
48,40
48,52
48,64
48,69
49,0
49,6
49,18
49,19
49,24
49,27
49,29
49,46
49,47
49,53
49,58
49,60
49,63
50,3
50,8
50,14
50,18
50,22
50,23
50,41
50,44
50,46
50,53
50,65
50,68
51,22
51,23
51,25
51,26
51,30
51,31
51,33
51,35
51,44
51,52
51,57
51,58
51,62
51,66
51,68
52,5
52,6
52,11
52,14
52,15
52,28
52,29
52,33
52,35
52,51
52,56
52,66
52,67
53,3
53,6
53,10
53,24
53,26
53,30
53,33
53,35
53,36
53,39
53,44
53,48
53,49
53,52
53,54
53,57
53,60
53,65
53,66
54,0
54,6
54,7
54,14
54,22
54,27
54,31
54,40
54,47
54,48
54,49
54,52
54,55
54,62
54,63
54,64
54,69
55,1
55,2
55,5
55,6
55,11
55,35
55,37
55,38
55,46
55,51
55,55
56,3
56,6
56,7
56,14
56,23
56,28
56,32
56,38
56,39
56,50
56,54
56,56
56,58
56,60
56,61
56,69
57,1
57,11
57,19
57,26
57,28
57,30
57,34
57,42
57,44
57,53
57,59
57,60
57,62
57,69
58,0
58,6
58,7
58,11
58,13
58,17
58,20
58,23
58,30
58,33
58,44
58,46
58,54
58,55
58,59
58,63
59,4
59,7
59,11
59,20
59,21
59,22
59,26
59,30
59,34
59,36
59,46
59,51
59,52
59,54
59,59
59,62
59,64
59,68
60,6
60,7
60,9
60,13
60,21
60,37
60,40
60,45
60,53
60,55
60,56
60,57
61,0
61,4
61,7
61,10
61,12
61,16
61,18
61,22
61,27
61,30
61,37
61,38
61,41
61,44
61,45
61,50
61,54
61,55
61,59
61,62
61,69
62,8
62,10
62,11
62,14
62,18
62,22
62,28
62,30
62,34
62,38
62,46
62,50
62,51
62,66
63,13
63,15
63,18
63,21
63,22
63,25
63,26
63,38
63,39
63,41
63,46
63,53
63,59
63,64
63,67
63,68
64,6
64,8
64,10
64,12
64,13
64,17
64,19
64,21
64,25
64,35
64,45
64,50
64,52
64,57
64,58
64,60
64,61
64,62
64,66
64,67
65,2
65,7
65,15
65,19
65,28
65,33
65,40
65,41
65,45
65,53
65,55
65,59
65,64
65,66
66,0
66,2
66,4
66,11
66,13
66,18
66,20
66,24
66,27
66,29
66,32
66,36
66,38
66,39
66,61
66,63
66,64
66,65
67,2
67,7
67,9
67,17
67,21
67,27
67,30
67,33
67,38
67,46
67,47
67,52
67,58
67,59
67,68
67,69
68,7
68,8
68,9
68,17
68,30
68,37
68,38
68,43
68,46
69,0
69,12
69,14
69,16
69,24
69,26
69,33
69,36
69,37
69,41
69,53
69,55
