65x65
27,42
27,49
28,1
28,5
28,6
28,9
28,19
28,21
28,23
28,26
28,28
28,30
28,32
28,33
28,35
28,41
28,42
28,45
28,49
28,56
28,57
29,1
29,3
29,6
29,10
29,23
29,25
29,26
29,33
29,38
29,42
29,46
29,49
29,51
29,58
29,61
29,64
30,7
30,9
30,12
30,21
30,22
30,32
30,44
30,48
30,60
31,0
31,3
31,7
31,8
31,12
31,14
31,17
31,20
31,24
31,27
31,30
31,35
31,39
31,43
31,48
31,62
32,15
32,24
32,32
32,34
32,38
32,53
32,55
32,64
33,1
33,15
33,17
33,21
33,28
33,32
33,35
33,36
33,37
33,42
33,45
33,47
33,50
33,53
33,54
33,64
34,5
34,27
34,29
34,30
34,42
34,53
34,55
34,58
34,59
35,19
35,24
35,35
35,53
35,64
36,11
36,18
36,20
36,26
36,28
36,33
36,34
36,43
36,59
36,61
36,62
37,0
37,1
37,10
37,12
37,15
37,19
37,31
37,33
37,35
37,36
37,37
37,40
37,41
37,42
37,45
37,50
37,51
37,53
37,56
37,59
37,64
38,12
38,19
38,25
38,26
38,28
38,39
38,51
38,55
38,63
38,64
39,1
39,5
39,7
39,10
39,17
39,18
39,21
39,22
39,25
39,32
39,33
39,47
39,53
39,59
39,62
40,14
40,17
40,25
40,26
40,32
40,36
40,54
40,61
40,62
41,1
41,4
41,8
41,19
41,20
41,23
41,34
41,37
41,41
41,44
41,46
41,50
41,54
41,55
41,59
41,61
42,10
42,14
42,15
42,18
42,21
42,22
42,23
42,26
42,33
42,37
42,38
42,42
42,52
42,55
42,59
42,60
42,62
43,2
43,3
43,10
43,13
43,18
43,26
43,36
43,38
43,39
43,41
43,44
43,46
43,48
43,50
43,54
43,55
43,61
44,8
44,12
44,18
44,24
44,26
44,36
44,39
44,46
44,48
44,49
44,52
44,54
44,55
44,57
45,0
45,9
45,10
45,13
45,25
45,30
45,34
45,42
45,48
45,50
45,52
45,53
45,55
45,56
45,58
45,59
45,61
45,62
45,63
46,1
46,3
46,4
46,7
46,8
46,12
46,17
46,34
46,54
46,60
47,9
47,18
47,28
47,29
47,31
47,40
47,46
47,49
47,54
47,63
48,17
48,20
48,25
48,29
48,39
48,43
48,53
48,58
48,64
49,1
49,2
49,3
49,4
49,8
49,13
49,22
49,32
49,33
49,43
49,50
49,51
49,52
49,56
49,58
49,61
49,62
50,1
50,10
50,20
50,25
50,26
50,27
50,33
50,38
50,41
50,48
50,51
50,53
50,61
51,3
51,7
51,9
51,17
51,20
51,21
51,26
51,27
51,51
51,52
51,61
52,5
52,6
52,9
52,11
52,13
52,24
52,25
52,27
52,35
52,38
52,41
52,44
52,47
52,62
53,0
53,4
53,6
53,14
53,17
53,19
53,21
53,23
53,24
53,38
53,46
53,61
53,62
53,63
54,1
54,4
54,18
54,26
54,29
54,32
54,33
54,36
54,37
54,44
54,47
54,49
54,50
55,1
55,3
55,6
55,7
55,10
55,11
55,12
55,14
55,19
55,34
55,35
55,42
55,44
55,49
55,52
55,55
55,60
56,1
56,3
56,9
56,12
56,13
56,20
56,21
56,33
56,35
56,38
56,41
56,43
56,44
56,46
56,48
56,52
56,53
56,59
56,63
57,6
57,8
57,9
57,14
57,21
57,24
57,26
57,28
57,43
57,46
57,47
57,52
57,56
57,58
57,63
58,3
58,8
58,13
58,26
58,29
58,34
58,37
58,39
58,42
58,57
58,58
58,61
58,64
59,1
59,2
59,8
59,15
59,16
59,20
59,23
59,26
59,35
59,43
59,63
59,64
60,1
60,3
60,8
60,13
60,14
60,17
60,18
60,20
60,21
60,23
60,24
60,29
60,30
60,31
60,33
60,42
60,46
60,48
60,56
60,59
60,63
60,64
61,1
61,14
61,17
61,18
61,21
61,29
61,31
61,32
61,33
61,38
61,46
61,50
61,53
61,60
62,4
62,6
62,9
62,11
62,15
62,33
62,44
62,49
62,53
62,54
62,59
62,61
63,8
63,15
63,21
63,25
64,0
64,9
64,16
64,22
64,25
64,40
64,41
64,50
64,59
